id,lemma,swedish,english,partOfSpeech,frequencyRank,cefrLevel,packIds,tags,priority,exampleSv,exampleEn,phonetic,audioUrl,notes,normalizedKey,isPhrase,sources
sv_000001,dag,dag,day,noun,1,A1,a1_core,daily_life | common | high_priority,5,Dag används ofta i vardaglig svenska.,Day is often used in everyday Swedish.,,,seed dictionary enrichment,dag|noun,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00001""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00001""}]"
sv_000312,jag kan fortsätta den här planen,jag kan fortsätta den här planen,I can continue this plan,phrase,312,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta den här planen används ofta i vardaglig svenska.,I can continue this plan is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00312""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00312""}]"
sv_000313,jag kan fortsätta en bättre lösning,jag kan fortsätta en bättre lösning,I can continue a better solution,phrase,313,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta en bättre lösning används ofta i vardaglig svenska.,I can continue a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00313""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00313""}]"
sv_000314,jag kan fortsätta mer information,jag kan fortsätta mer information,I can continue more information,phrase,314,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta mer information används ofta i vardaglig svenska.,I can continue more information is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00314""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00314""}]"
sv_000315,jag kan fortsätta rätt svar,jag kan fortsätta rätt svar,I can continue the right answer,phrase,315,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta rätt svar används ofta i vardaglig svenska.,I can continue the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00315""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00315""}]"
sv_000316,jag kan fortsätta ett annat exempel,jag kan fortsätta ett annat exempel,I can continue another example,phrase,316,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta ett annat exempel används ofta i vardaglig svenska.,I can continue another example is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00316""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00316""}]"
sv_000317,jag kan fortsätta ett nytt sätt,jag kan fortsätta ett nytt sätt,I can continue a new way,phrase,317,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta ett nytt sätt används ofta i vardaglig svenska.,I can continue a new way is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00317""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00317""}]"
sv_000318,jag kan fortsätta den viktigaste delen,jag kan fortsätta den viktigaste delen,I can continue the most important part,phrase,318,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fortsätta den viktigaste delen används ofta i vardaglig svenska.,I can continue the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfortsättadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00318""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00318""}]"
sv_000319,jag kan förstå svenska ord,jag kan förstå svenska ord,I can understand Swedish words,phrase,319,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå svenska ord används ofta i vardaglig svenska.,I can understand swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförståsvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00319""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00319""}]"
sv_000320,jag kan förstå det här uttrycket,jag kan förstå det här uttrycket,I can understand this expression,phrase,320,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå det här uttrycket används ofta i vardaglig svenska.,I can understand this expression is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförstådethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00320""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00320""}]"
sv_000321,jag kan förstå nästa steg,jag kan förstå nästa steg,I can understand the next step,phrase,321,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå nästa steg används ofta i vardaglig svenska.,I can understand the next step is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförstånästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00321""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00321""}]"
sv_000322,jag kan förstå den här planen,jag kan förstå den här planen,I can understand this plan,phrase,322,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå den här planen används ofta i vardaglig svenska.,I can understand this plan is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförstådenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00322""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00322""}]"
sv_000323,jag kan förstå en bättre lösning,jag kan förstå en bättre lösning,I can understand a better solution,phrase,323,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå en bättre lösning används ofta i vardaglig svenska.,I can understand a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförståenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00323""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00323""}]"
sv_000324,jag kan förstå mer information,jag kan förstå mer information,I can understand more information,phrase,324,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå mer information används ofta i vardaglig svenska.,I can understand more information is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförståmerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00324""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00324""}]"
sv_000325,jag kan förstå rätt svar,jag kan förstå rätt svar,I can understand the right answer,phrase,325,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå rätt svar används ofta i vardaglig svenska.,I can understand the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförstårättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00325""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00325""}]"
sv_000326,jag kan förstå ett annat exempel,jag kan förstå ett annat exempel,I can understand another example,phrase,326,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå ett annat exempel används ofta i vardaglig svenska.,I can understand another example is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförståettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00326""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00326""}]"
sv_000327,jag kan förstå ett nytt sätt,jag kan förstå ett nytt sätt,I can understand a new way,phrase,327,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå ett nytt sätt används ofta i vardaglig svenska.,I can understand a new way is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförståettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00327""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00327""}]"
sv_000328,jag kan förstå den viktigaste delen,jag kan förstå den viktigaste delen,I can understand the most important part,phrase,328,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan förstå den viktigaste delen används ofta i vardaglig svenska.,I can understand the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanförstådenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00328""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00328""}]"
sv_000329,jag kan lära svenska ord,jag kan lära svenska ord,I can learn Swedish words,phrase,329,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära svenska ord används ofta i vardaglig svenska.,I can learn swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanlärasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00329""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00329""}]"
sv_000330,jag kan lära det här uttrycket,jag kan lära det här uttrycket,I can learn this expression,phrase,330,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära det här uttrycket används ofta i vardaglig svenska.,I can learn this expression is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläradethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00330""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00330""}]"
sv_000331,jag kan lära nästa steg,jag kan lära nästa steg,I can learn the next step,phrase,331,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära nästa steg används ofta i vardaglig svenska.,I can learn the next step is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläranästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00331""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00331""}]"
sv_000332,jag kan lära den här planen,jag kan lära den här planen,I can learn this plan,phrase,332,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära den här planen används ofta i vardaglig svenska.,I can learn this plan is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläradenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00332""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00332""}]"
sv_000333,jag kan lära en bättre lösning,jag kan lära en bättre lösning,I can learn a better solution,phrase,333,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära en bättre lösning används ofta i vardaglig svenska.,I can learn a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläraenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00333""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00333""}]"
sv_000334,jag kan lära mer information,jag kan lära mer information,I can learn more information,phrase,334,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära mer information används ofta i vardaglig svenska.,I can learn more information is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläramerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00334""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00334""}]"
sv_000335,jag kan lära rätt svar,jag kan lära rätt svar,I can learn the right answer,phrase,335,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära rätt svar används ofta i vardaglig svenska.,I can learn the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanlärarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00335""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00335""}]"
sv_000336,jag kan lära ett annat exempel,jag kan lära ett annat exempel,I can learn another example,phrase,336,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära ett annat exempel används ofta i vardaglig svenska.,I can learn another example is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläraettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00336""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00336""}]"
sv_000337,jag kan lära ett nytt sätt,jag kan lära ett nytt sätt,I can learn a new way,phrase,337,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära ett nytt sätt används ofta i vardaglig svenska.,I can learn a new way is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläraettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00337""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00337""}]"
sv_000338,jag kan lära den viktigaste delen,jag kan lära den viktigaste delen,I can learn the most important part,phrase,338,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan lära den viktigaste delen används ofta i vardaglig svenska.,I can learn the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanläradenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00338""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00338""}]"
sv_000339,jag kan fråga svenska ord,jag kan fråga svenska ord,I can ask Swedish words,phrase,339,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fråga svenska ord används ofta i vardaglig svenska.,I can ask swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfrågasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00339""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00339""}]"
sv_000340,jag kan fråga det här uttrycket,jag kan fråga det här uttrycket,I can ask this expression,phrase,340,A1,a1_core,conversation | common | spoken | high_priority,5,Jag kan fråga det här uttrycket används ofta i vardaglig svenska.,I can ask this expression is often used in everyday Swedish.,,,seed dictionary enrichment,jagkanfrågadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00340""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00340""}]"
